region,division,school_id,school_name,province,legislative_district,municipality,barangay,type_of_ownership,ownership,buildable_space,dimension,scope_of_work
Region I,"Pangasinan I, Lingayen",101449,Juan Bustamante ES,PANGASINAN,Pangasinan 1st,DASOL,MAGSAYSAY,TD-TAX DECLARATION,With Ownership,Yes with buildable space,12x30,0
Region I,"Pangasinan I, Lingayen",101452,Mac Arthur Salanga Mem. ES,PANGASINAN,Pangasinan 1st,DASOL,OSMEÑA,TD-TAX DECLARATION,With Ownership,No buildable space,,
Region I,"Pangasinan I, Lingayen",101448,Macalang ES,PANGASINAN,Pangasinan 1st,DASOL,MACALANG,TD-TAX DECLARATION,With Ownership,Yes with buildable space,0,1UNIT/s-1STY2CL
Region I,"Pangasinan I, Lingayen",101450,Malacapas ES,PANGASINAN,Pangasinan 1st,DASOL,MALACAPAS,TD-TAX DECLARATION,With Ownership,Yes with buildable space,12X20,0
Region I,"Pangasinan I, Lingayen",101451,Malimpin ES,PANGASINAN,Pangasinan 1st,DASOL,MALIMPIN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,0,1UNIT/s-1STY4CL
Region I,"Pangasinan I, Lingayen",300221,Malimpin NHS,PANGASINAN,Pangasinan 1st,DASOL,MALIMPIN,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,0,1UNIT/s-1STY5CL
Region I,"Pangasinan I, Lingayen",101453,Petal ES,PANGASINAN,Pangasinan 1st,DASOL,PETAL,TD-TAX DECLARATION,With Ownership,Yes with buildable space,0,1UNIT/s-2STY4CL
Region I,"Pangasinan I, Lingayen",101454,Tambac ES,PANGASINAN,Pangasinan 1st,DASOL,TAMBAC,TD-TAX DECLARATION,With Ownership,Yes with buildable space,30X40,0
Region I,"Pangasinan I, Lingayen",101455,Tambobong ES,PANGASINAN,Pangasinan 1st,DASOL,TAMBOBONG,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 X 15,0
Region I,"Pangasinan I, Lingayen",300258,Tambobong National High School,PANGASINAN,Pangasinan 1st,DASOL,TAMBOBONG,TD-TAX DECLARATION,With Ownership,No buildable space,,
Region I,"Pangasinan I, Lingayen",101443,Tomas N. Bonilla ES,PANGASINAN,Pangasinan 1st,DASOL,SAN VICENTE,TD-TAX DECLARATION,With Ownership,Yes with buildable space,15m x 13m,0
Region I,"Pangasinan I, Lingayen",101456,Uli ES,PANGASINAN,Pangasinan 1st,DASOL,ULI,TD-TAX DECLARATION,With Ownership,Yes with buildable space,13X30,0
Region I,"Pangasinan I, Lingayen",101457,Viga ES,PANGASINAN,Pangasinan 1st,DASOL,VIGA,TD-TAX DECLARATION,With Ownership,Yes with buildable space,12X20,0
Region I,"Pangasinan I, Lingayen",101458,Atel-Batang ES,PANGASINAN,Pangasinan 1st,INFANTA,BATANG,TD-TAX DECLARATION,With Ownership,Yes with buildable space,0,1UNIT/s-1STY4CL
Region I,"Pangasinan I, Lingayen",101459,Babuyan ES,PANGASINAN,Pangasinan 1st,INFANTA,BABUYAN,TD-TAX DECLARATION,With Ownership,No buildable space,,
Region I,"Pangasinan I, Lingayen",151511,Bamban Norte ES,PANGASINAN,Pangasinan 1st,INFANTA,BAMBAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,12X20,1STY2CL
Region I,"Pangasinan I, Lingayen",101460,Bamban Sur ES,PANGASINAN,Pangasinan 1st,INFANTA,BAMBAN,TD-TAX DECLARATION,With Ownership,Yes with Buildable Space,,0
Region I,"Pangasinan I, Lingayen",101461,Bayambang ES,PANGASINAN,Pangasinan 1st,INFANTA,BAYAMBANG,TD-TAX DECLARATION,With Ownership,Yes with buildable space,0,1UNIT/s-2STY6CL
Region I,"Pangasinan I, Lingayen",300169,Bayambang NHS (Infanta),PANGASINAN,Pangasinan 1st,INFANTA,BAYAMBANG,OCT-SP,With Ownership,Yes with buildable space,0,1UNIT/s-1STY4CL
Region I,"Pangasinan I, Lingayen",101462,Cato ES,PANGASINAN,Pangasinan 1st,INFANTA,CATO,TD-TAX DECLARATION,With Ownership,Yes with buildable space,12X50,0
Region I,"Pangasinan I, Lingayen",300189,Cato NHS,PANGASINAN,Pangasinan 1st,INFANTA,CATO,DOD-DEED OF DONATION,With Ownership,Yes but with demolition,40m x 15m,3STY9CL
Region I,"Pangasinan I, Lingayen",101463,Doliman ES,PANGASINAN,Pangasinan 1st,INFANTA,DOLIMAN,OCT-SP,With Ownership,Yes with buildable space,12X30,0
Region I,"Pangasinan I, Lingayen",500614,Infanta Integrated School,PANGASINAN,Pangasinan 1st,INFANTA,POBLACION,TD-TAX DECLARATION,With Ownership,No buildable space,,
Region I,"Pangasinan I, Lingayen",101465,Maringindingin ES,PANGASINAN,Pangasinan 1st,INFANTA,FATIMA,OCT-SP,With Ownership,Yes with buildable space,0,1UNIT/s-1STY3CL
Region I,"Pangasinan I, Lingayen",101466,Maya Elementary School,PANGASINAN,Pangasinan 1st,INFANTA,MAYA,TD-TAX DECLARATION,With Ownership,No buildable space,,
Region I,"Pangasinan I, Lingayen",101467,Nangalisan San Juan ES,PANGASINAN,Pangasinan 1st,INFANTA,NANGALISAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,25 X 15,2STY4CL
Region I,"Pangasinan I, Lingayen",101468,Nayom ES,PANGASINAN,Pangasinan 1st,INFANTA,NAYOM,OCT-SP,With Ownership,Yes with buildable space,10X18,0
Region I,"Pangasinan I, Lingayen",101469,Patima ES,PANGASINAN,Pangasinan 1st,INFANTA,FATIMA,TD-TAX DECLARATION,With Ownership,Yes with buildable space,0,1UNIT/s-2STY4CL
Region I,"Pangasinan I, Lingayen",500907,Pita Integrated School,PANGASINAN,Pangasinan 1st,INFANTA,PITA,OCT-SP,With Ownership,Yes with buildable space,0,1UNIT/s-3STY9CL
Region I,"Pangasinan I, Lingayen",101471,Potol ES,PANGASINAN,Pangasinan 1st,INFANTA,POTOL,TD-TAX DECLARATION,With Ownership,Yes with buildable space,30 X 20,1STY2CL
Region I,"Pangasinan I, Lingayen",500607,Bacnit Integrated School,PANGASINAN,Pangasinan 1st,MABINI,BACNIT,TD-TAX DECLARATION,With Ownership,Yes with buildable space,15X27,0
Region I,"Pangasinan I, Lingayen",500609,Barlo Integrated School,PANGASINAN,Pangasinan 1st,MABINI,BARLO,OCT-CLOA,With Ownership,Yes with buildable space,30m x 15m,1STY2CL
Region I,"Pangasinan I, Lingayen",101515,Caabiangan ES,PANGASINAN,Pangasinan 1st,MABINI,CAABIANGAAN,PP-PRESIDENTIAL PROCLAMATION,With Ownership,Yes with buildable space,18 X 15,0
Region I,"Pangasinan I, Lingayen",101516,Cabanaetan ES,PANGASINAN,Pangasinan 1st,MABINI,CABANAETAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,40 X 30,0
Region I,"Pangasinan I, Lingayen",300180,Cabanaetan NHS,PANGASINAN,Pangasinan 1st,MABINI,CABANAETAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20X30,0
Region I,"Pangasinan I, Lingayen",101517,Cabinuangan ES,PANGASINAN,Pangasinan 1st,MABINI,CABINUANGAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,14X20,0
Region I,"Pangasinan I, Lingayen",101518,Calzada ES,PANGASINAN,Pangasinan 1st,MABINI,CALZADA,TD-TAX DECLARATION,With Ownership,Yes but with demolition,15X30,2STY4CL
Region I,"Pangasinan I, Lingayen",101519,Caranglaan ES,PANGASINAN,Pangasinan 1st,MABINI,CARANGLAAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,15X30,0
Region I,"Pangasinan I, Lingayen",502457,Dalupang Integrated School,PANGASINAN,Pangasinan 1st,MABINI,VILLACORTA,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,15X50,0
Region I,"Pangasinan I, Lingayen",502551,De Guzman Integrated School,PANGASINAN,Pangasinan 1st,MABINI,DE GUZMAN,OCT-SP,With Ownership,No buildable space,,
